,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member
37112,0,0,3,1,1,0,0,0,1,40,66000.0,0,1,0,1044
32918,5,5,5,1,1,1,1,0,0,55,53000.0,0,1,0,889
31798,5,5,5,1,1,1,1,0,0,64,73000.0,1,0,0,779
11807,5,20,10,0,0,1,0,1,0,24,37000.0,0,1,0,1253
30182,10,10,5,1,1,1,1,0,0,75,42000.0,0,1,0,1697
5987,5,5,5,1,1,1,1,0,0,53,97000.0,0,1,0,893
43607,3,7,7,1,1,1,0,1,0,52,53000.0,1,0,0,1388
18014,3,7,7,1,1,1,0,1,0,58,72000.0,1,0,0,851
10357,5,20,10,0,0,1,0,1,0,70,45000.0,0,1,0,1743
40135,2,10,10,1,1,1,0,1,0,68,39000.0,0,1,0,1045
35909,10,10,7,1,1,0,1,0,0,32,42000.0,0,1,0,1727
8599,10,10,5,1,1,1,1,0,0,18,53000.0,0,1,0,1205
18260,10,10,7,1,1,0,1,0,0,64,111000.0,0,1,0,1405
40699,10,10,7,1,1,0,1,0,0,52,114000.0,1,0,0,1464
19796,0,0,3,1,1,0,0,0,1,49,68000.0,0,1,0,1779
34360,0,0,3,1,1,0,0,0,1,43,79000.0,0,1,0,106
12493,10,10,5,1,1,1,1,0,0,50,48000.0,1,0,0,773
43305,10,10,7,1,1,0,1,0,0,80,74000.0,0,1,0,1610
36162,3,7,7,1,1,1,0,1,0,52,46000.0,0,1,0,1765
15392,10,10,5,1,1,1,1,0,0,49,78000.0,0,1,0,1130
31322,0,0,4,1,0,1,0,0,1,46,56000.0,0,1,0,819
21337,2,10,10,1,1,1,0,1,0,57,89000.0,1,0,0,974
17078,5,5,5,1,1,1,1,0,0,22,55000.0,1,0,0,1475
3042,5,20,10,0,0,1,0,1,0,59,73000.0,0,1,0,1490
35098,0,0,4,1,0,1,0,0,1,42,50000.0,0,1,0,1149
12450,2,10,7,1,0,1,0,1,0,61,63000.0,0,1,0,833
761,10,10,5,1,1,1,1,0,0,29,66000.0,0,1,0,150
11924,10,10,7,1,1,0,1,0,0,59,96000.0,1,0,0,1616
31197,5,5,7,1,0,1,1,0,0,38,58000.0,1,0,0,1269
34335,3,7,7,1,1,1,0,1,0,46,65000.0,1,0,0,1434
37230,2,10,7,1,0,1,0,1,0,51,81000.0,1,0,0,755
3094,10,10,7,1,1,0,1,0,0,55,67000.0,1,0,0,1464
10500,3,7,7,1,1,1,0,1,0,41,63000.0,0,0,1,1044
35832,3,7,7,1,1,1,0,1,0,50,100000.0,1,0,0,1497
24797,10,10,5,1,1,1,1,0,0,61,111000.0,1,0,0,1718
38521,5,5,5,1,1,1,1,0,0,43,47000.0,0,1,0,1528
27236,10,10,7,1,1,0,1,0,0,70,75000.0,1,0,0,752
15908,10,10,5,1,1,1,1,0,0,20,32000.0,0,1,0,1567
21639,2,10,10,1,1,1,0,1,0,59,40000.0,0,1,0,1671
24829,10,10,5,1,1,1,1,0,0,88,56000.0,1,0,0,1589
8475,5,5,5,1,1,1,1,0,0,62,80000.0,1,0,0,1451
32624,10,10,5,1,1,1,1,0,0,44,51000.0,0,1,0,1347
9164,0,0,4,1,0,1,0,0,1,40,48000.0,0,1,0,1638
22476,10,10,5,1,1,1,1,0,0,87,61000.0,1,0,0,735
11363,5,20,10,0,0,1,0,1,0,33,73000.0,0,1,0,1505
7412,5,5,5,1,1,1,1,0,0,40,39000.0,0,1,0,1478
9523,2,10,7,1,0,1,0,1,0,55,109000.0,0,1,0,1241
24770,5,5,5,1,1,1,1,0,0,64,85000.0,1,0,0,791
21046,5,20,10,0,0,1,0,1,0,66,72000.0,1,0,0,1625
210,5,20,10,0,0,1,0,1,0,74,55000.0,0,1,0,1563
15526,0,0,3,1,1,0,0,0,1,100,109000.0,1,0,0,1639
21241,0,0,3,1,1,0,0,0,1,68,100000.0,0,1,0,1506
17767,10,10,7,1,1,0,1,0,0,67,34000.0,0,1,0,1475
14590,3,7,7,1,1,1,0,1,0,50,65000.0,1,0,0,1480
20340,10,10,5,1,1,1,1,0,0,93,92000.0,1,0,0,1694
15438,5,5,5,1,1,1,1,0,0,47,70000.0,1,0,0,1615
13129,2,10,10,1,1,1,0,1,0,68,79000.0,0,1,0,1233
31971,5,5,7,1,0,1,1,0,0,68,63000.0,1,0,0,958
19565,5,20,10,0,0,1,0,1,0,62,61000.0,0,1,0,181
6730,3,7,7,1,1,1,0,1,0,22,36000.0,1,0,0,1599
3053,10,10,7,1,1,0,1,0,0,42,61000.0,0,1,0,1190
37578,10,10,5,1,1,1,1,0,0,66,70000.0,0,1,0,1602
6254,5,5,5,1,1,1,1,0,0,64,55000.0,0,1,0,998
40550,10,10,7,1,1,0,1,0,0,39,36000.0,1,0,0,1678
35610,10,10,7,1,1,0,1,0,0,62,44000.0,0,1,0,1502
22861,10,10,7,1,1,0,1,0,0,33,40000.0,1,0,0,1465
4316,0,0,4,1,0,1,0,0,1,35,70000.0,0,1,0,1673
11801,10,10,7,1,1,0,1,0,0,43,33000.0,0,1,0,1663
35649,3,7,7,1,1,1,0,1,0,66,69000.0,1,0,0,827
22580,3,7,7,1,1,1,0,1,0,56,117000.0,0,1,0,1236
6797,10,10,7,1,1,0,1,0,0,90,104000.0,1,0,0,1489
15613,0,0,4,1,0,1,0,0,1,46,67000.0,0,1,0,1539
12228,2,10,7,1,0,1,0,1,0,84,100000.0,1,0,0,1473
29803,10,10,5,1,1,1,1,0,0,63,55000.0,0,1,0,1069
4454,2,10,10,1,1,1,0,1,0,46,82000.0,0,1,0,298
33513,5,5,5,1,1,1,1,0,0,20,39000.0,0,1,0,6
41017,0,0,4,1,0,1,0,0,1,63,58000.0,0,1,0,222
36275,10,10,7,1,1,0,1,0,0,50,111000.0,0,1,0,1474
7681,2,10,7,1,0,1,0,1,0,34,46000.0,0,1,0,1528
18546,5,5,5,1,1,1,1,0,0,100,63000.0,1,0,0,760
3683,5,5,5,1,1,1,1,0,0,75,57000.0,1,0,0,1622
14993,5,5,5,1,1,1,1,0,0,62,55000.0,0,1,0,528
32368,10,10,7,1,1,0,1,0,0,67,85000.0,0,1,0,872
20188,5,20,10,0,0,1,0,1,0,75,103000.0,1,0,0,1263
15350,2,10,10,1,1,1,0,1,0,56,103000.0,1,0,0,1102
29,3,7,7,1,1,1,0,1,0,61,90000.0,1,0,0,1488
30816,0,0,3,1,1,0,0,0,1,77,54000.0,0,1,0,1756
24411,0,0,4,1,0,1,0,0,1,22,53000.0,1,0,0,1343
31605,0,0,4,1,0,1,0,0,1,44,59000.0,0,1,0,41
2896,2,10,10,1,1,1,0,1,0,69,60000.0,0,1,0,1271
30593,3,7,7,1,1,1,0,1,0,62,35000.0,0,1,0,71
34140,10,10,7,1,1,0,1,0,0,70,67000.0,0,1,0,1482
25284,10,10,7,1,1,0,1,0,0,53,33000.0,0,1,0,1685
11235,10,10,5,1,1,1,1,0,0,22,51000.0,1,0,0,1491
2480,0,0,3,1,1,0,0,0,1,52,67000.0,1,0,0,1714
25363,10,10,7,1,1,0,1,0,0,56,49000.0,0,1,0,1542
12156,10,10,7,1,1,0,1,0,0,66,31000.0,1,0,0,931
34108,0,0,4,1,0,1,0,0,1,25,60000.0,1,0,0,1196
13123,0,0,3,1,1,0,0,0,1,79,101000.0,1,0,0,1614
40511,10,10,7,1,1,0,1,0,0,42,65000.0,1,0,0,238
41090,10,10,5,1,1,1,1,0,0,58,55000.0,1,0,0,1585
2858,5,5,7,1,0,1,1,0,0,51,73000.0,0,1,0,1469
16727,5,5,7,1,0,1,1,0,0,53,97000.0,0,1,0,1001
20210,2,10,7,1,0,1,0,1,0,59,57000.0,1,0,0,1547
24303,5,5,5,1,1,1,1,0,0,23,44000.0,0,1,0,1550
8753,2,10,10,1,1,1,0,1,0,39,70000.0,0,1,0,1511
16552,10,10,7,1,1,0,1,0,0,31,30000.0,1,0,0,1562
25173,5,20,10,0,0,1,0,1,0,73,89000.0,1,0,0,1135
28411,5,5,5,1,1,1,1,0,0,51,87000.0,1,0,0,1172
27189,2,10,10,1,1,1,0,1,0,80,51000.0,0,1,0,244
33103,10,10,7,1,1,0,1,0,0,44,68000.0,0,1,0,322
11218,0,0,3,1,1,0,0,0,1,48,68000.0,0,1,0,1362
10215,5,5,5,1,1,1,1,0,0,92,57000.0,1,0,0,1092
17827,2,10,10,1,1,1,0,1,0,81,56000.0,0,1,0,1261
21463,3,7,7,1,1,1,0,1,0,65,99000.0,0,1,0,1557
31543,3,7,7,1,1,1,0,1,0,54,63000.0,1,0,0,973
13601,2,10,10,1,1,1,0,1,0,51,55000.0,1,0,0,1345
32897,2,10,10,1,1,1,0,1,0,45,63000.0,0,1,0,1422
15132,5,20,10,0,0,1,0,1,0,71,93000.0,1,0,0,1154
9858,0,0,3,1,1,0,0,0,1,74,97000.0,1,0,0,1363
4005,5,5,7,1,0,1,1,0,0,68,33000.0,0,0,1,1700
26594,5,5,7,1,0,1,1,0,0,60,31000.0,0,1,0,1627
29770,0,0,3,1,1,0,0,0,1,20,48000.0,1,0,0,1463
36475,10,10,5,1,1,1,1,0,0,53,81000.0,0,1,0,1775
17488,2,10,10,1,1,1,0,1,0,21,51000.0,1,0,0,1601
38267,0,0,4,1,0,1,0,0,1,55,48000.0,1,0,0,1488
15468,10,10,5,1,1,1,1,0,0,58,113000.0,0,1,0,1469
13244,2,10,10,1,1,1,0,1,0,65,96000.0,1,0,0,1769
11990,5,20,10,0,0,1,0,1,0,49,67000.0,0,1,0,1508
29298,5,20,10,0,0,1,0,1,0,48,49000.0,1,0,0,1549
28681,2,10,10,1,1,1,0,1,0,28,64000.0,0,1,0,1238
20851,0,0,3,1,1,0,0,0,1,50,89000.0,0,1,0,1494
27626,0,0,4,1,0,1,0,0,1,64,73000.0,0,1,0,1567
14870,2,10,7,1,0,1,0,1,0,67,92000.0,0,1,0,1072
41437,5,5,7,1,0,1,1,0,0,60,91000.0,0,1,0,1485
2794,10,10,5,1,1,1,1,0,0,86,80000.0,0,1,0,1515
6649,2,10,10,1,1,1,0,1,0,54,70000.0,0,1,0,1796
8078,10,10,5,1,1,1,1,0,0,70,98000.0,0,1,0,1679
41636,10,10,7,1,1,0,1,0,0,51,84000.0,0,1,0,1635
43394,5,5,7,1,0,1,1,0,0,40,53000.0,1,0,0,1558
23920,10,10,7,1,1,0,1,0,0,53,75000.0,1,0,0,739
32385,10,10,5,1,1,1,1,0,0,50,38000.0,0,1,0,1277
44869,5,5,5,1,1,1,1,0,0,65,68000.0,1,0,0,963
44033,3,7,7,1,1,1,0,1,0,41,41000.0,0,1,0,654
17664,0,0,3,1,1,0,0,0,1,76,85000.0,0,1,0,1213
42901,0,0,3,1,1,0,0,0,1,51,90000.0,1,0,0,1678
16756,10,10,7,1,1,0,1,0,0,71,62000.0,0,1,0,1534
32183,2,10,10,1,1,1,0,1,0,55,89000.0,0,1,0,1742
16133,5,5,5,1,1,1,1,0,0,68,100000.0,1,0,0,864
28866,2,10,7,1,0,1,0,1,0,26,71000.0,0,1,0,1596
9575,5,5,5,1,1,1,1,0,0,31,51000.0,0,1,0,318
37074,0,0,4,1,0,1,0,0,1,57,33000.0,1,0,0,1507
27602,3,7,7,1,1,1,0,1,0,27,42000.0,0,1,0,155
34440,0,0,3,1,1,0,0,0,1,62,107000.0,1,0,0,1128
40292,5,20,10,0,0,1,0,1,0,52,69000.0,1,0,0,1046
2848,2,10,7,1,0,1,0,1,0,32,70000.0,0,1,0,1584
29524,2,10,10,1,1,1,0,1,0,34,61000.0,0,1,0,1223
20820,5,5,7,1,0,1,1,0,0,27,52000.0,0,1,0,1674
21692,5,20,10,0,0,1,0,1,0,65,98000.0,1,0,0,1077
14710,10,10,5,1,1,1,1,0,0,48,93000.0,0,1,0,1076
13133,10,10,5,1,1,1,1,0,0,74,51000.0,0,1,0,1153
17071,2,10,7,1,0,1,0,1,0,72,62000.0,0,1,0,693
44267,3,7,7,1,1,1,0,1,0,57,61000.0,1,0,0,1767
33035,5,20,10,0,0,1,0,1,0,46,94000.0,0,1,0,1676
660,5,5,7,1,0,1,1,0,0,44,76000.0,1,0,0,1687
13738,2,10,10,1,1,1,0,1,0,81,55000.0,0,1,0,1609
817,3,7,7,1,1,1,0,1,0,31,35000.0,0,0,1,1331
23673,3,7,7,1,1,1,0,1,0,40,34000.0,0,1,0,1168
5703,10,10,5,1,1,1,1,0,0,30,68000.0,0,1,0,1598
31458,5,5,7,1,0,1,1,0,0,41,62000.0,0,1,0,1698
4572,2,10,7,1,0,1,0,1,0,63,73000.0,0,1,0,1433
32939,0,0,4,1,0,1,0,0,1,58,43000.0,0,1,0,1815
11521,3,7,7,1,1,1,0,1,0,47,56000.0,1,0,0,1089
44472,0,0,4,1,0,1,0,0,1,53,67000.0,0,1,0,1747
8168,0,0,3,1,1,0,0,0,1,51,78000.0,1,0,0,1478
19774,10,10,5,1,1,1,1,0,0,38,84000.0,0,1,0,1752
18314,5,5,5,1,1,1,1,0,0,78,117000.0,0,1,0,765
21978,5,5,5,1,1,1,1,0,0,46,34000.0,0,1,0,1757
36387,10,10,5,1,1,1,1,0,0,59,45000.0,1,0,0,1412
35864,5,5,5,1,1,1,1,0,0,30,40000.0,1,0,0,1588
2397,10,10,5,1,1,1,1,0,0,51,71000.0,1,0,0,1346
1437,2,10,7,1,0,1,0,1,0,80,50000.0,0,1,0,906
25506,2,10,10,1,1,1,0,1,0,63,58000.0,0,1,0,1305
32557,2,10,7,1,0,1,0,1,0,52,62000.0,1,0,0,1485
17293,5,5,5,1,1,1,1,0,0,59,96000.0,1,0,0,1396
11054,2,10,7,1,0,1,0,1,0,53,98000.0,0,1,0,1385
4670,5,20,10,0,0,1,0,1,0,82,72000.0,0,1,0,1624
26617,5,5,7,1,0,1,1,0,0,58,39000.0,0,1,0,1791
25196,0,0,4,1,0,1,0,0,1,44,32000.0,0,1,0,1497
27308,10,10,7,1,1,0,1,0,0,57,106000.0,0,1,0,809
7238,10,10,7,1,1,0,1,0,0,77,46000.0,0,1,0,925
22648,10,10,5,1,1,1,1,0,0,60,88000.0,1,0,0,1217
16229,10,10,7,1,1,0,1,0,0,51,95000.0,0,1,0,1293
11658,3,7,7,1,1,1,0,1,0,38,54000.0,0,1,0,533
21889,2,10,10,1,1,1,0,1,0,60,70000.0,1,0,0,1692
20649,2,10,7,1,0,1,0,1,0,72,66000.0,0,1,0,1663
21300,5,5,5,1,1,1,1,0,0,60,41000.0,0,1,0,1503
38690,2,10,10,1,1,1,0,1,0,51,39000.0,0,1,0,1709
10337,10,10,5,1,1,1,1,0,0,82,65000.0,1,0,0,1503
21964,5,5,7,1,0,1,1,0,0,50,42000.0,0,1,0,1527
7203,10,10,7,1,1,0,1,0,0,24,73000.0,0,1,0,1210
40057,10,10,7,1,1,0,1,0,0,46,56000.0,0,1,0,1488
9507,5,5,5,1,1,1,1,0,0,81,32000.0,1,0,0,1282
14342,2,10,10,1,1,1,0,1,0,53,50000.0,0,1,0,1166
3113,5,20,10,0,0,1,0,1,0,49,76000.0,1,0,0,1689
16656,0,0,4,1,0,1,0,0,1,63,42000.0,0,1,0,199
18596,0,0,4,1,0,1,0,0,1,52,67000.0,1,0,0,1473
34728,5,5,5,1,1,1,1,0,0,85,75000.0,1,0,0,1359
1102,0,0,3,1,1,0,0,0,1,64,98000.0,0,1,0,955
40581,10,10,5,1,1,1,1,0,0,53,49000.0,0,1,0,1207
706,5,5,5,1,1,1,1,0,0,81,82000.0,0,1,0,1668
18446,0,0,3,1,1,0,0,0,1,52,54000.0,1,0,0,1399
33907,5,20,10,0,0,1,0,1,0,22,41000.0,0,1,0,1037
5705,3,7,7,1,1,1,0,1,0,30,68000.0,0,1,0,1598
9631,0,0,3,1,1,0,0,0,1,53,55000.0,1,0,0,1586
1573,3,7,7,1,1,1,0,1,0,24,67000.0,1,0,0,578
8734,5,5,5,1,1,1,1,0,0,53,33000.0,0,1,0,1510
24806,10,10,7,1,1,0,1,0,0,67,105000.0,1,0,0,1455
4300,3,7,7,1,1,1,0,1,0,38,75000.0,1,0,0,1625
14646,5,20,10,0,0,1,0,1,0,48,82000.0,1,0,0,532
9213,10,10,5,1,1,1,1,0,0,46,71000.0,0,1,0,1538
3145,0,0,3,1,1,0,0,0,1,55,32000.0,1,0,0,1571
25912,3,7,7,1,1,1,0,1,0,77,105000.0,1,0,0,1482
26548,0,0,3,1,1,0,0,0,1,82,77000.0,0,1,0,1014
18631,2,10,7,1,0,1,0,1,0,48,51000.0,1,0,0,1597
22473,2,10,10,1,1,1,0,1,0,59,35000.0,0,1,0,1537
6955,5,5,5,1,1,1,1,0,0,62,57000.0,1,0,0,1223
14347,0,0,4,1,0,1,0,0,1,42,33000.0,0,1,0,1585
151,5,20,10,0,0,1,0,1,0,63,86000.0,1,0,0,796
36861,5,20,10,0,0,1,0,1,0,56,81000.0,0,1,0,845
4633,10,10,7,1,1,0,1,0,0,26,56000.0,0,1,0,63
23829,2,10,7,1,0,1,0,1,0,51,58000.0,1,0,0,1001
35716,5,5,7,1,0,1,1,0,0,67,58000.0,1,0,0,2
15466,0,0,3,1,1,0,0,0,1,46,36000.0,0,1,0,1048
26920,0,0,4,1,0,1,0,0,1,55,45000.0,0,1,0,1195
19334,2,10,7,1,0,1,0,1,0,97,41000.0,1,0,0,1189
17925,0,0,3,1,1,0,0,0,1,60,50000.0,1,0,0,1458
15847,2,10,7,1,0,1,0,1,0,40,98000.0,1,0,0,1705
1410,0,0,4,1,0,1,0,0,1,59,36000.0,0,1,0,386
4074,3,7,7,1,1,1,0,1,0,64,73000.0,1,0,0,1554
38065,10,10,5,1,1,1,1,0,0,42,78000.0,0,1,0,1510
39246,5,5,7,1,0,1,1,0,0,27,44000.0,0,1,0,1550
11595,5,5,7,1,0,1,1,0,0,96,89000.0,1,0,0,1572
13524,3,7,7,1,1,1,0,1,0,48,114000.0,1,0,0,994
20482,5,5,7,1,0,1,1,0,0,59,70000.0,0,1,0,1406
30196,5,20,10,0,0,1,0,1,0,19,54000.0,1,0,0,1276
29485,5,5,7,1,0,1,1,0,0,66,60000.0,0,1,0,1806
25744,10,10,5,1,1,1,1,0,0,83,83000.0,0,1,0,1805
13273,0,0,4,1,0,1,0,0,1,19,67000.0,0,1,0,662
43584,5,5,5,1,1,1,1,0,0,24,61000.0,0,1,0,1294
29581,5,20,10,0,0,1,0,1,0,23,42000.0,0,1,0,1734
42259,3,7,7,1,1,1,0,1,0,79,50000.0,1,0,0,141
16237,5,5,5,1,1,1,1,0,0,30,70000.0,0,1,0,1783
11337,3,7,7,1,1,1,0,1,0,74,67000.0,0,1,0,1587
10371,2,10,7,1,0,1,0,1,0,42,93000.0,1,0,0,1122
416,2,10,7,1,0,1,0,1,0,36,47000.0,1,0,0,1633
21513,5,5,5,1,1,1,1,0,0,37,74000.0,0,1,0,980
30536,2,10,10,1,1,1,0,1,0,49,48000.0,0,1,0,1463
27221,0,0,3,1,1,0,0,0,1,71,41000.0,1,0,0,1222
5456,5,20,10,0,0,1,0,1,0,55,34000.0,0,1,0,952
24778,3,7,7,1,1,1,0,1,0,44,56000.0,0,1,0,766
25984,10,10,7,1,1,0,1,0,0,69,47000.0,0,1,0,834
23857,3,7,7,1,1,1,0,1,0,59,48000.0,0,1,0,862
2388,10,10,5,1,1,1,1,0,0,76,46000.0,1,0,0,1767
9103,5,20,10,0,0,1,0,1,0,81,93000.0,0,1,0,1739
9182,5,5,5,1,1,1,1,0,0,65,56000.0,1,0,0,1668
1360,0,0,3,1,1,0,0,0,1,41,63000.0,0,1,0,1393
44198,10,10,5,1,1,1,1,0,0,18,54000.0,0,1,0,1437
5364,2,10,10,1,1,1,0,1,0,74,85000.0,0,1,0,1299
35942,0,0,4,1,0,1,0,0,1,21,72000.0,1,0,0,1732
2148,3,7,7,1,1,1,0,1,0,52,92000.0,0,1,0,1802
10493,0,0,4,1,0,1,0,0,1,69,109000.0,1,0,0,1732
8460,10,10,5,1,1,1,1,0,0,48,42000.0,0,1,0,1485
26651,2,10,10,1,1,1,0,1,0,26,68000.0,1,0,0,1558
23725,10,10,7,1,1,0,1,0,0,57,56000.0,1,0,0,1033
15568,5,5,7,1,0,1,1,0,0,57,102000.0,1,0,0,1462
8218,2,10,7,1,0,1,0,1,0,44,69000.0,0,1,0,1489
41030,2,10,7,1,0,1,0,1,0,47,41000.0,0,1,0,1645
20815,10,10,7,1,1,0,1,0,0,77,58000.0,0,1,0,1644
26564,10,10,7,1,1,0,1,0,0,84,37000.0,1,0,0,1615
19383,0,0,3,1,1,0,0,0,1,56,93000.0,0,1,0,1310
14565,5,5,7,1,0,1,1,0,0,39,52000.0,0,1,0,1803
22427,10,10,5,1,1,1,1,0,0,39,73000.0,1,0,0,1530
4860,2,10,7,1,0,1,0,1,0,64,88000.0,0,1,0,1261
41297,0,0,3,1,1,0,0,0,1,95,57000.0,1,0,0,1812
17191,10,10,7,1,1,0,1,0,0,66,90000.0,0,1,0,1108
3239,2,10,7,1,0,1,0,1,0,63,36000.0,0,1,0,1461
24396,10,10,5,1,1,1,1,0,0,38,35000.0,0,1,0,1687
15886,10,10,7,1,1,0,1,0,0,34,31000.0,0,1,0,1804
6963,5,20,10,0,0,1,0,1,0,81,72000.0,0,1,0,71
18175,5,20,10,0,0,1,0,1,0,50,81000.0,1,0,0,1505
31154,0,0,3,1,1,0,0,0,1,68,57000.0,0,1,0,1641
1716,3,7,7,1,1,1,0,1,0,72,89000.0,0,1,0,1703
27731,2,10,10,1,1,1,0,1,0,70,114000.0,1,0,0,1265
20326,3,7,7,1,1,1,0,1,0,39,33000.0,0,1,0,109
4671,2,10,10,1,1,1,0,1,0,82,72000.0,0,1,0,1624
11827,5,5,7,1,0,1,1,0,0,57,98000.0,0,1,0,1654
13925,0,0,3,1,1,0,0,0,1,58,54000.0,0,1,0,1670
42104,5,5,7,1,0,1,1,0,0,51,75000.0,0,1,0,1498
23440,10,10,7,1,1,0,1,0,0,48,75000.0,0,1,0,1603
21714,5,20,10,0,0,1,0,1,0,24,69000.0,0,1,0,637
1819,5,5,7,1,0,1,1,0,0,42,93000.0,0,1,0,249
40606,3,7,7,1,1,1,0,1,0,30,55000.0,0,1,0,1646
24213,3,7,7,1,1,1,0,1,0,62,75000.0,1,0,0,1677
17360,10,10,5,1,1,1,1,0,0,55,97000.0,1,0,0,996
26982,2,10,7,1,0,1,0,1,0,53,99000.0,1,0,0,956
23866,2,10,10,1,1,1,0,1,0,31,55000.0,0,1,0,1745
23350,5,5,5,1,1,1,1,0,0,29,35000.0,0,1,0,1667
2942,0,0,3,1,1,0,0,0,1,54,63000.0,1,0,0,900
40150,10,10,5,1,1,1,1,0,0,33,56000.0,0,1,0,754
17092,5,5,5,1,1,1,1,0,0,48,74000.0,0,1,0,1533
12821,0,0,3,1,1,0,0,0,1,44,31000.0,1,0,0,1575
40979,10,10,7,1,1,0,1,0,0,50,74000.0,1,0,0,1491
7210,2,10,7,1,0,1,0,1,0,55,95000.0,0,1,0,1138
10850,3,7,7,1,1,1,0,1,0,53,73000.0,1,0,0,1683
23086,3,7,7,1,1,1,0,1,0,48,78000.0,0,1,0,1138
4849,5,20,10,0,0,1,0,1,0,20,43000.0,0,1,0,887
26670,10,10,5,1,1,1,1,0,0,70,36000.0,0,1,0,1547
4059,5,5,5,1,1,1,1,0,0,61,55000.0,0,1,0,463
31184,0,0,4,1,0,1,0,0,1,76,39000.0,0,1,0,1505
26748,10,10,7,1,1,0,1,0,0,68,69000.0,0,1,0,244
21045,10,10,5,1,1,1,1,0,0,66,72000.0,1,0,0,1625
16192,2,10,7,1,0,1,0,1,0,64,71000.0,1,0,0,1503
19831,3,7,7,1,1,1,0,1,0,54,87000.0,1,0,0,1726
8197,10,10,5,1,1,1,1,0,0,78,101000.0,1,0,0,1406
14273,10,10,7,1,1,0,1,0,0,20,54000.0,1,0,0,896
29040,2,10,10,1,1,1,0,1,0,46,51000.0,0,1,0,1574
24191,5,5,5,1,1,1,1,0,0,22,36000.0,1,0,0,1522
44016,3,7,7,1,1,1,0,1,0,70,109000.0,1,0,0,1480
694,2,10,7,1,0,1,0,1,0,81,101000.0,1,0,0,1467
2199,2,10,10,1,1,1,0,1,0,41,37000.0,1,0,0,1590
29866,0,0,4,1,0,1,0,0,1,44,60000.0,0,1,0,1520
23241,10,10,7,1,1,0,1,0,0,47,68000.0,0,1,0,1559
27536,0,0,3,1,1,0,0,0,1,54,61000.0,0,1,0,1337
1630,2,10,10,1,1,1,0,1,0,70,56000.0,1,0,0,1387
1729,2,10,7,1,0,1,0,1,0,46,34000.0,0,1,0,1366
3593,10,10,5,1,1,1,1,0,0,66,88000.0,0,1,0,1029
9762,5,5,5,1,1,1,1,0,0,48,64000.0,0,1,0,746
17807,5,20,10,0,0,1,0,1,0,38,32000.0,0,1,0,1507
24645,10,10,7,1,1,0,1,0,0,25,63000.0,0,1,0,1817
9615,5,5,5,1,1,1,1,0,0,39,34000.0,1,0,0,1253
19606,3,7,7,1,1,1,0,1,0,71,32000.0,1,0,0,1023
35995,2,10,10,1,1,1,0,1,0,67,30000.0,0,1,0,754
4311,0,0,3,1,1,0,0,0,1,40,71000.0,0,1,0,963
18592,0,0,3,1,1,0,0,0,1,36,63000.0,1,0,0,1579
29283,5,5,5,1,1,1,1,0,0,25,70000.0,0,1,0,1670
93,2,10,10,1,1,1,0,1,0,65,75000.0,1,0,0,1508
12685,10,10,7,1,1,0,1,0,0,57,34000.0,0,1,0,286
24310,5,5,5,1,1,1,1,0,0,43,46000.0,0,1,0,1599
29984,5,20,10,0,0,1,0,1,0,78,42000.0,0,1,0,1515
12542,10,10,5,1,1,1,1,0,0,48,60000.0,0,1,0,1629
12242,5,5,7,1,0,1,1,0,0,80,64000.0,1,0,0,518
40304,3,7,7,1,1,1,0,1,0,40,71000.0,0,1,0,1799
5760,5,5,5,1,1,1,1,0,0,73,39000.0,0,1,0,1714
13684,5,5,5,1,1,1,1,0,0,61,115000.0,1,0,0,1491
13972,5,5,5,1,1,1,1,0,0,85,67000.0,1,0,0,1505
32364,10,10,5,1,1,1,1,0,0,35,33000.0,1,0,0,822
20781,2,10,10,1,1,1,0,1,0,55,90000.0,1,0,0,812
28958,2,10,7,1,0,1,0,1,0,68,97000.0,0,1,0,524
26530,3,7,7,1,1,1,0,1,0,20,33000.0,0,1,0,542
31638,0,0,3,1,1,0,0,0,1,27,73000.0,1,0,0,1048
7731,3,7,7,1,1,1,0,1,0,90,89000.0,0,1,0,1503
42402,10,10,5,1,1,1,1,0,0,68,115000.0,1,0,0,1373
127,2,10,10,1,1,1,0,1,0,43,60000.0,0,1,0,1469
22792,5,5,5,1,1,1,1,0,0,33,64000.0,0,1,0,1032
20487,2,10,10,1,1,1,0,1,0,61,67000.0,1,0,0,1501
20503,0,0,3,1,1,0,0,0,1,66,68000.0,0,1,0,1315
35834,10,10,5,1,1,1,1,0,0,19,65000.0,0,1,0,1463
39550,2,10,10,1,1,1,0,1,0,53,117000.0,1,0,0,1037
810,2,10,7,1,0,1,0,1,0,55,119000.0,1,0,0,959
6740,5,5,5,1,1,1,1,0,0,27,47000.0,0,1,0,1587
11868,10,10,5,1,1,1,1,0,0,44,77000.0,0,1,0,1267
19711,2,10,7,1,0,1,0,1,0,58,79000.0,1,0,0,748
35171,2,10,7,1,0,1,0,1,0,69,94000.0,1,0,0,1002
41547,5,5,5,1,1,1,1,0,0,60,56000.0,0,1,0,920
18301,5,5,5,1,1,1,1,0,0,24,39000.0,1,0,0,1801
15543,10,10,5,1,1,1,1,0,0,40,59000.0,0,1,0,1472
27558,0,0,3,1,1,0,0,0,1,35,32000.0,0,1,0,983
38645,3,7,7,1,1,1,0,1,0,43,50000.0,1,0,0,1787
