,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member,Y
27628,5,5,5,1,1,1,1,0,0,64,73000.0,0,1,0,1567,0
27629,10,10,7,1,1,0,1,0,0,53,46000.0,0,1,0,1532,0
27630,0,0,4,1,0,1,0,0,1,53,46000.0,0,1,0,1532,0
27631,3,7,7,1,1,1,0,1,0,53,46000.0,0,1,0,1532,0
27632,5,5,7,1,0,1,1,0,0,76,59000.0,0,1,0,1544,0
27633,5,20,10,0,0,1,0,1,0,76,59000.0,0,1,0,1544,0
27634,3,7,7,1,1,1,0,1,0,76,59000.0,0,1,0,1544,1
27635,2,10,10,1,1,1,0,1,0,76,59000.0,0,1,0,1544,0
27636,0,0,4,1,0,1,0,0,1,53,100000.0,0,1,0,1071,0
27637,5,5,7,1,0,1,1,0,0,53,100000.0,0,1,0,1071,1
27638,5,20,10,0,0,1,0,1,0,53,100000.0,0,1,0,1071,0
27639,0,0,3,1,1,0,0,0,1,53,100000.0,0,1,0,1071,0
27640,5,20,10,0,0,1,0,1,0,45,82000.0,1,0,0,42,0
27641,3,7,7,1,1,1,0,1,0,45,82000.0,1,0,0,42,0
27642,0,0,3,1,1,0,0,0,1,45,82000.0,1,0,0,42,0
27643,10,10,5,1,1,1,1,0,0,44,64000.0,0,1,0,1311,1
27644,5,5,7,1,0,1,1,0,0,44,64000.0,0,1,0,1311,0
27645,5,20,10,0,0,1,0,1,0,44,64000.0,0,1,0,1311,0
27646,2,10,10,1,1,1,0,1,0,44,64000.0,0,1,0,1311,0
27647,10,10,5,1,1,1,1,0,0,74,104000.0,1,0,0,1636,1
27648,3,7,7,1,1,1,0,1,0,74,104000.0,1,0,0,1636,0
27649,2,10,10,1,1,1,0,1,0,74,104000.0,1,0,0,1636,0
27650,3,7,7,1,1,1,0,1,0,49,109000.0,0,1,0,1358,0
27651,5,5,5,1,1,1,1,0,0,49,109000.0,0,1,0,1358,0
27652,2,10,7,1,0,1,0,1,0,49,109000.0,0,1,0,1358,0
27653,2,10,7,1,0,1,0,1,0,44,69000.0,0,1,0,1589,0
27654,10,10,7,1,1,0,1,0,0,42,54000.0,0,1,0,1606,0
27655,10,10,5,1,1,1,1,0,0,42,54000.0,0,1,0,1606,0
27656,5,20,10,0,0,1,0,1,0,42,54000.0,0,1,0,1606,0
27657,2,10,7,1,0,1,0,1,0,42,54000.0,0,1,0,1606,1
27658,10,10,7,1,1,0,1,0,0,42,84000.0,0,1,0,1066,0
27659,10,10,5,1,1,1,1,0,0,42,84000.0,0,1,0,1066,1
27660,5,20,10,0,0,1,0,1,0,42,84000.0,0,1,0,1066,0
27661,3,7,7,1,1,1,0,1,0,42,84000.0,0,1,0,1066,0
27662,3,7,7,1,1,1,0,1,0,81,116000.0,1,0,0,1479,1
27663,10,10,7,1,1,0,1,0,0,32,49000.0,0,1,0,901,0
27664,10,10,5,1,1,1,1,0,0,32,49000.0,0,1,0,901,0
27665,5,5,7,1,0,1,1,0,0,32,49000.0,0,1,0,901,0
27666,2,10,10,1,1,1,0,1,0,32,49000.0,0,1,0,901,0
27667,0,0,3,1,1,0,0,0,1,32,49000.0,0,1,0,901,1
27668,10,10,7,1,1,0,1,0,0,56,48000.0,1,0,0,1734,1
27669,3,7,7,1,1,1,0,1,0,56,48000.0,1,0,0,1734,0
27670,2,10,10,1,1,1,0,1,0,56,48000.0,1,0,0,1734,0
27671,0,0,3,1,1,0,0,0,1,56,48000.0,1,0,0,1734,0
27672,5,5,7,1,0,1,1,0,0,83,70000.0,0,1,0,504,0
27673,0,0,3,1,1,0,0,0,1,83,70000.0,0,1,0,504,0
27674,5,5,5,1,1,1,1,0,0,83,70000.0,0,1,0,504,1
27675,2,10,7,1,0,1,0,1,0,83,70000.0,0,1,0,504,1
27676,0,0,3,1,1,0,0,0,1,37,77000.0,0,1,0,1248,0
27677,5,5,5,1,1,1,1,0,0,37,77000.0,0,1,0,1248,0
27678,2,10,7,1,0,1,0,1,0,37,77000.0,0,1,0,1248,0
27679,10,10,5,1,1,1,1,0,0,63,31000.0,1,0,0,1223,0
27680,2,10,10,1,1,1,0,1,0,63,31000.0,1,0,0,1223,1
27681,10,10,7,1,1,0,1,0,0,54,74000.0,0,1,0,1492,0
27682,0,0,4,1,0,1,0,0,1,54,74000.0,0,1,0,1492,0
27683,5,5,5,1,1,1,1,0,0,54,74000.0,0,1,0,1492,0
27684,2,10,10,1,1,1,0,1,0,68,40000.0,0,1,0,261,1
27685,0,0,3,1,1,0,0,0,1,68,40000.0,0,1,0,261,0
27686,0,0,4,1,0,1,0,0,1,63,47000.0,0,1,0,315,1
27687,5,5,7,1,0,1,1,0,0,63,47000.0,0,1,0,315,0
27688,3,7,7,1,1,1,0,1,0,63,47000.0,0,1,0,315,1
27689,5,5,5,1,1,1,1,0,0,63,47000.0,0,1,0,315,0
27690,10,10,5,1,1,1,1,0,0,58,91000.0,1,0,0,1255,0
27691,0,0,4,1,0,1,0,0,1,58,91000.0,1,0,0,1255,1
27692,3,7,7,1,1,1,0,1,0,58,91000.0,1,0,0,1255,1
27693,5,5,7,1,0,1,1,0,0,57,33000.0,1,0,0,1508,0
27694,5,20,10,0,0,1,0,1,0,57,33000.0,1,0,0,1508,0
27695,5,5,5,1,1,1,1,0,0,57,33000.0,1,0,0,1508,0
27696,2,10,7,1,0,1,0,1,0,57,33000.0,1,0,0,1508,0
27697,10,10,7,1,1,0,1,0,0,72,83000.0,1,0,0,1544,1
27698,10,10,5,1,1,1,1,0,0,72,83000.0,1,0,0,1544,0
27699,5,20,10,0,0,1,0,1,0,72,83000.0,1,0,0,1544,0
27700,10,10,5,1,1,1,1,0,0,39,66000.0,0,1,0,1811,1
27701,0,0,4,1,0,1,0,0,1,39,66000.0,0,1,0,1811,0
27702,2,10,10,1,1,1,0,1,0,39,66000.0,0,1,0,1811,1
27703,0,0,3,1,1,0,0,0,1,39,66000.0,0,1,0,1811,0
27704,5,5,5,1,1,1,1,0,0,39,66000.0,0,1,0,1811,0
27705,10,10,7,1,1,0,1,0,0,40,41000.0,0,1,0,1723,0
27706,5,5,7,1,0,1,1,0,0,40,41000.0,0,1,0,1723,0
27707,5,20,10,0,0,1,0,1,0,40,41000.0,0,1,0,1723,0
27708,3,7,7,1,1,1,0,1,0,40,41000.0,0,1,0,1723,0
27709,10,10,5,1,1,1,1,0,0,30,65000.0,0,1,0,1403,0
27710,0,0,4,1,0,1,0,0,1,30,65000.0,0,1,0,1403,0
27711,10,10,7,1,1,0,1,0,0,57,78000.0,1,0,0,883,0
27712,2,10,10,1,1,1,0,1,0,57,78000.0,1,0,0,883,1
27713,10,10,5,1,1,1,1,0,0,58,73000.0,0,1,0,1069,0
27714,5,5,7,1,0,1,1,0,0,58,73000.0,0,1,0,1069,0
27715,2,10,7,1,0,1,0,1,0,58,73000.0,0,1,0,1069,0
27716,10,10,5,1,1,1,1,0,0,45,50000.0,0,1,0,1573,0
27717,5,20,10,0,0,1,0,1,0,45,50000.0,0,1,0,1573,0
27718,0,0,3,1,1,0,0,0,1,45,50000.0,0,1,0,1573,0
27719,5,5,5,1,1,1,1,0,0,45,50000.0,0,1,0,1573,0
27720,0,0,4,1,0,1,0,0,1,78,81000.0,1,0,0,1779,1
27721,5,20,10,0,0,1,0,1,0,78,81000.0,1,0,0,1779,0
27722,0,0,3,1,1,0,0,0,1,78,81000.0,1,0,0,1779,0
27723,10,10,5,1,1,1,1,0,0,80,105000.0,1,0,0,1722,0
27724,5,5,5,1,1,1,1,0,0,80,105000.0,1,0,0,1722,1
27725,2,10,7,1,0,1,0,1,0,80,105000.0,1,0,0,1722,0
27726,5,5,7,1,0,1,1,0,0,50,65000.0,1,0,0,1520,0
27727,2,10,10,1,1,1,0,1,0,50,65000.0,1,0,0,1520,0
27728,5,5,5,1,1,1,1,0,0,50,57000.0,0,1,0,1239,0
27729,10,10,5,1,1,1,1,0,0,70,114000.0,1,0,0,1265,0
27730,3,7,7,1,1,1,0,1,0,70,114000.0,1,0,0,1265,1
27731,2,10,10,1,1,1,0,1,0,70,114000.0,1,0,0,1265,1
27732,0,0,3,1,1,0,0,0,1,70,114000.0,1,0,0,1265,0
27733,0,0,3,1,1,0,0,0,1,69,48000.0,0,1,0,1557,0
27734,10,10,7,1,1,0,1,0,0,92,53000.0,0,1,0,1638,0
27735,10,10,5,1,1,1,1,0,0,92,53000.0,0,1,0,1638,1
27736,0,0,4,1,0,1,0,0,1,92,53000.0,0,1,0,1638,0
27737,5,20,10,0,0,1,0,1,0,92,53000.0,0,1,0,1638,0
27738,2,10,7,1,0,1,0,1,0,92,53000.0,0,1,0,1638,0
27739,2,10,10,1,1,1,0,1,0,83,97000.0,0,1,0,1490,1
27740,5,5,5,1,1,1,1,0,0,83,97000.0,0,1,0,1490,0
27741,10,10,7,1,1,0,1,0,0,55,80000.0,0,1,0,1611,0
27742,5,5,7,1,0,1,1,0,0,55,80000.0,0,1,0,1611,0
27743,10,10,5,1,1,1,1,0,0,85,115000.0,1,0,0,1566,0
27744,3,7,7,1,1,1,0,1,0,85,115000.0,1,0,0,1566,0
27745,2,10,10,1,1,1,0,1,0,85,115000.0,1,0,0,1566,1
27746,5,5,5,1,1,1,1,0,0,85,115000.0,1,0,0,1566,0
27747,10,10,7,1,1,0,1,0,0,22,72000.0,0,1,0,1618,0
27748,5,20,10,0,0,1,0,1,0,22,72000.0,0,1,0,1618,0
27749,3,7,7,1,1,1,0,1,0,22,72000.0,0,1,0,1618,1
27750,5,5,5,1,1,1,1,0,0,22,72000.0,0,1,0,1618,1
27751,2,10,7,1,0,1,0,1,0,22,72000.0,0,1,0,1618,0
27752,10,10,7,1,1,0,1,0,0,94,84000.0,1,0,0,1220,1
27753,3,7,7,1,1,1,0,1,0,94,84000.0,1,0,0,1220,0
27754,5,5,5,1,1,1,1,0,0,94,84000.0,1,0,0,1220,1
27755,10,10,7,1,1,0,1,0,0,23,37000.0,0,1,0,294,1
27756,10,10,5,1,1,1,1,0,0,23,37000.0,0,1,0,294,1
27757,0,0,4,1,0,1,0,0,1,23,37000.0,0,1,0,294,0
27758,5,5,5,1,1,1,1,0,0,23,37000.0,0,1,0,294,0
27759,10,10,7,1,1,0,1,0,0,52,81000.0,0,1,0,1142,0
27760,0,0,3,1,1,0,0,0,1,52,81000.0,0,1,0,1142,0
27761,5,5,5,1,1,1,1,0,0,52,81000.0,0,1,0,1142,1
27762,10,10,5,1,1,1,1,0,0,25,68000.0,0,1,0,698,0
27763,0,0,4,1,0,1,0,0,1,25,68000.0,0,1,0,698,0
27764,5,20,10,0,0,1,0,1,0,25,68000.0,0,1,0,698,1
27765,2,10,7,1,0,1,0,1,0,25,68000.0,0,1,0,698,0
27766,2,10,10,1,1,1,0,1,0,65,106000.0,0,1,0,926,0
27767,2,10,7,1,0,1,0,1,0,65,106000.0,0,1,0,926,0
27768,2,10,10,1,1,1,0,1,0,77,70000.0,0,1,0,1516,0
27769,10,10,7,1,1,0,1,0,0,58,82000.0,1,0,0,864,1
27770,10,10,5,1,1,1,1,0,0,58,82000.0,1,0,0,864,0
27771,0,0,4,1,0,1,0,0,1,58,82000.0,1,0,0,864,0
27772,5,20,10,0,0,1,0,1,0,58,82000.0,1,0,0,864,0
27773,2,10,7,1,0,1,0,1,0,58,82000.0,1,0,0,864,0
27774,10,10,7,1,1,0,1,0,0,71,97000.0,0,1,0,1782,1
27775,2,10,10,1,1,1,0,1,0,71,97000.0,0,1,0,1782,0
27776,0,0,3,1,1,0,0,0,1,75,112000.0,1,0,0,957,0
27777,5,5,5,1,1,1,1,0,0,75,112000.0,1,0,0,957,1
27778,10,10,7,1,1,0,1,0,0,65,44000.0,1,0,0,1478,0
27779,0,0,4,1,0,1,0,0,1,65,44000.0,1,0,0,1478,0
27780,5,5,7,1,0,1,1,0,0,65,44000.0,1,0,0,1478,0
27781,2,10,10,1,1,1,0,1,0,65,44000.0,1,0,0,1478,1
27782,0,0,4,1,0,1,0,0,1,86,92000.0,0,1,0,1260,0
27783,2,10,7,1,0,1,0,1,0,86,92000.0,0,1,0,1260,0
27784,10,10,7,1,1,0,1,0,0,35,31000.0,1,0,0,1737,0
27785,10,10,5,1,1,1,1,0,0,35,31000.0,1,0,0,1737,0
27786,0,0,3,1,1,0,0,0,1,35,31000.0,1,0,0,1737,0
27787,2,10,7,1,0,1,0,1,0,35,31000.0,1,0,0,1737,0
27788,0,0,4,1,0,1,0,0,1,20,60000.0,0,1,0,370,0
27789,2,10,7,1,0,1,0,1,0,20,60000.0,0,1,0,370,0
27790,10,10,5,1,1,1,1,0,0,59,73000.0,0,0,1,1468,0
27791,0,0,4,1,0,1,0,0,1,59,73000.0,0,0,1,1468,0
27792,5,5,7,1,0,1,1,0,0,59,73000.0,0,0,1,1468,1
27793,5,20,10,0,0,1,0,1,0,59,73000.0,0,0,1,1468,0
27794,2,10,10,1,1,1,0,1,0,59,73000.0,0,0,1,1468,0
27795,5,20,10,0,0,1,0,1,0,43,66000.0,1,0,0,1022,0
27796,2,10,7,1,0,1,0,1,0,43,66000.0,1,0,0,1022,1
27797,10,10,7,1,1,0,1,0,0,80,82000.0,1,0,0,1383,0
27798,10,10,5,1,1,1,1,0,0,80,82000.0,1,0,0,1383,0
27799,5,20,10,0,0,1,0,1,0,80,82000.0,1,0,0,1383,0
27800,0,0,3,1,1,0,0,0,1,80,82000.0,1,0,0,1383,1
27801,2,10,7,1,0,1,0,1,0,80,82000.0,1,0,0,1383,0
27802,10,10,7,1,1,0,1,0,0,35,65000.0,1,0,0,1735,0
27803,5,5,7,1,0,1,1,0,0,35,65000.0,1,0,0,1735,0
27804,3,7,7,1,1,1,0,1,0,35,65000.0,1,0,0,1735,0
27805,0,0,3,1,1,0,0,0,1,35,65000.0,1,0,0,1735,0
27806,5,5,5,1,1,1,1,0,0,35,65000.0,1,0,0,1735,0
27807,5,5,5,1,1,1,1,0,0,60,54000.0,0,1,0,1654,0
27808,2,10,7,1,0,1,0,1,0,60,54000.0,0,1,0,1654,0
27809,10,10,5,1,1,1,1,0,0,57,32000.0,1,0,0,1125,0
27810,5,5,7,1,0,1,1,0,0,57,32000.0,1,0,0,1125,1
27811,5,20,10,0,0,1,0,1,0,57,32000.0,1,0,0,1125,1
27812,2,10,10,1,1,1,0,1,0,57,32000.0,1,0,0,1125,0
27813,2,10,7,1,0,1,0,1,0,57,32000.0,1,0,0,1125,0
27814,0,0,4,1,0,1,0,0,1,46,61000.0,0,1,0,908,0
27815,0,0,3,1,1,0,0,0,1,46,61000.0,0,1,0,908,0
27816,5,5,5,1,1,1,1,0,0,46,61000.0,0,1,0,908,0
27817,2,10,7,1,0,1,0,1,0,46,61000.0,0,1,0,908,0
27818,10,10,5,1,1,1,1,0,0,69,48000.0,1,0,0,893,0
27819,3,7,7,1,1,1,0,1,0,69,48000.0,1,0,0,893,1
27820,5,5,5,1,1,1,1,0,0,69,48000.0,1,0,0,893,0
27821,10,10,7,1,1,0,1,0,0,62,66000.0,0,1,0,1501,0
27822,10,10,5,1,1,1,1,0,0,62,66000.0,0,1,0,1501,0
27823,5,5,7,1,0,1,1,0,0,62,66000.0,0,1,0,1501,0
27824,5,5,5,1,1,1,1,0,0,62,66000.0,0,1,0,1501,0
27825,10,10,5,1,1,1,1,0,0,58,75000.0,0,1,0,778,1
27826,0,0,4,1,0,1,0,0,1,58,75000.0,0,1,0,778,0
27827,3,7,7,1,1,1,0,1,0,58,75000.0,0,1,0,778,0
27828,10,10,7,1,1,0,1,0,0,58,110000.0,0,1,0,1008,1
27829,5,5,7,1,0,1,1,0,0,58,110000.0,0,1,0,1008,0
27830,2,10,10,1,1,1,0,1,0,58,110000.0,0,1,0,1008,0
27831,2,10,7,1,0,1,0,1,0,58,110000.0,0,1,0,1008,0
27832,10,10,5,1,1,1,1,0,0,33,37000.0,0,1,0,1711,1
27833,0,0,4,1,0,1,0,0,1,33,37000.0,0,1,0,1711,1
27834,3,7,7,1,1,1,0,1,0,33,37000.0,0,1,0,1711,0
27835,5,5,5,1,1,1,1,0,0,33,37000.0,0,1,0,1711,1
27836,0,0,4,1,0,1,0,0,1,74,36000.0,0,1,0,1597,0
27837,2,10,10,1,1,1,0,1,0,74,36000.0,0,1,0,1597,0
27838,2,10,7,1,0,1,0,1,0,74,36000.0,0,1,0,1597,0
27839,10,10,7,1,1,0,1,0,0,29,52000.0,1,0,0,1566,1
27840,5,5,5,1,1,1,1,0,0,29,52000.0,1,0,0,1566,1
27841,2,10,7,1,0,1,0,1,0,29,52000.0,1,0,0,1566,0
27842,10,10,7,1,1,0,1,0,0,53,59000.0,0,1,0,1638,0
27843,0,0,4,1,0,1,0,0,1,53,59000.0,0,1,0,1638,0
27844,0,0,3,1,1,0,0,0,1,53,59000.0,0,1,0,1638,0
27845,5,5,5,1,1,1,1,0,0,53,59000.0,0,1,0,1638,0
27846,0,0,4,1,0,1,0,0,1,44,95000.0,1,0,0,1468,0
27847,5,5,7,1,0,1,1,0,0,44,95000.0,1,0,0,1468,0
27848,5,5,5,1,1,1,1,0,0,44,95000.0,1,0,0,1468,1
27849,3,7,7,1,1,1,0,1,0,58,77000.0,0,1,0,1507,0
27850,0,0,3,1,1,0,0,0,1,58,77000.0,0,1,0,1507,1
27851,10,10,5,1,1,1,1,0,0,39,99000.0,0,1,0,849,0
27852,2,10,7,1,0,1,0,1,0,39,99000.0,0,1,0,849,0
27853,10,10,5,1,1,1,1,0,0,63,59000.0,1,0,0,1620,0
27854,0,0,3,1,1,0,0,0,1,63,59000.0,1,0,0,1620,1
27855,5,5,5,1,1,1,1,0,0,63,59000.0,1,0,0,1620,0
27856,2,10,7,1,0,1,0,1,0,63,59000.0,1,0,0,1620,0
27857,10,10,5,1,1,1,1,0,0,62,68000.0,0,1,0,1565,1
27858,2,10,10,1,1,1,0,1,0,62,68000.0,0,1,0,1565,1
27859,0,0,3,1,1,0,0,0,1,62,68000.0,0,1,0,1565,0
27860,2,10,7,1,0,1,0,1,0,62,68000.0,0,1,0,1565,0
27861,5,20,10,0,0,1,0,1,0,23,32000.0,0,1,0,1627,1
27862,3,7,7,1,1,1,0,1,0,23,32000.0,0,1,0,1627,0
27863,2,10,10,1,1,1,0,1,0,23,32000.0,0,1,0,1627,1
27864,0,0,3,1,1,0,0,0,1,23,32000.0,0,1,0,1627,0
27865,10,10,7,1,1,0,1,0,0,80,85000.0,1,0,0,1726,0
27866,5,20,10,0,0,1,0,1,0,80,85000.0,1,0,0,1726,0
27867,2,10,10,1,1,1,0,1,0,80,85000.0,1,0,0,1726,0
27868,10,10,5,1,1,1,1,0,0,55,42000.0,0,1,0,1612,1
27869,5,20,10,0,0,1,0,1,0,55,42000.0,0,1,0,1612,0
27870,5,5,5,1,1,1,1,0,0,55,42000.0,0,1,0,1612,0
27871,10,10,5,1,1,1,1,0,0,42,62000.0,0,1,0,1653,1
27872,2,10,7,1,0,1,0,1,0,42,62000.0,0,1,0,1653,0
27873,0,0,3,1,1,0,0,0,1,31,34000.0,0,1,0,1530,1
27874,2,10,7,1,0,1,0,1,0,31,34000.0,0,1,0,1530,0
27875,3,7,7,1,1,1,0,1,0,61,98000.0,0,1,0,426,0
27876,2,10,7,1,0,1,0,1,0,61,98000.0,0,1,0,426,0
27877,5,5,7,1,0,1,1,0,0,73,63000.0,0,1,0,946,0
27878,5,20,10,0,0,1,0,1,0,73,63000.0,0,1,0,946,0
27879,2,10,10,1,1,1,0,1,0,73,63000.0,0,1,0,946,1
27880,10,10,7,1,1,0,1,0,0,40,31000.0,0,1,0,490,0
27881,5,5,7,1,0,1,1,0,0,40,31000.0,0,1,0,490,0
27882,5,20,10,0,0,1,0,1,0,40,31000.0,0,1,0,490,0
27883,3,7,7,1,1,1,0,1,0,40,31000.0,0,1,0,490,1
27884,0,0,3,1,1,0,0,0,1,40,31000.0,0,1,0,490,0
27885,5,5,5,1,1,1,1,0,0,40,31000.0,0,1,0,490,0
27886,10,10,7,1,1,0,1,0,0,79,106000.0,1,0,0,1261,1
27887,0,0,4,1,0,1,0,0,1,79,106000.0,1,0,0,1261,0
27888,2,10,10,1,1,1,0,1,0,79,106000.0,1,0,0,1261,0
27889,2,10,7,1,0,1,0,1,0,79,106000.0,1,0,0,1261,1
27890,5,20,10,0,0,1,0,1,0,21,39000.0,0,1,0,1522,0
27891,3,7,7,1,1,1,0,1,0,21,39000.0,0,1,0,1522,0
27892,2,10,10,1,1,1,0,1,0,21,39000.0,0,1,0,1522,1
27893,0,0,4,1,0,1,0,0,1,34,52000.0,0,1,0,639,0
27894,5,5,5,1,1,1,1,0,0,34,52000.0,0,1,0,639,0
27895,2,10,7,1,0,1,0,1,0,34,52000.0,0,1,0,639,0
27896,10,10,5,1,1,1,1,0,0,68,87000.0,0,1,0,1486,0
27897,3,7,7,1,1,1,0,1,0,68,87000.0,0,1,0,1486,1
27898,2,10,7,1,0,1,0,1,0,68,87000.0,0,1,0,1486,0
27899,10,10,5,1,1,1,1,0,0,55,41000.0,0,1,0,1220,0
27900,5,5,7,1,0,1,1,0,0,55,41000.0,0,1,0,1220,0
27901,5,20,10,0,0,1,0,1,0,55,41000.0,0,1,0,1220,1
27902,2,10,10,1,1,1,0,1,0,55,41000.0,0,1,0,1220,1
27903,0,0,3,1,1,0,0,0,1,55,41000.0,0,1,0,1220,0
27904,2,10,7,1,0,1,0,1,0,55,41000.0,0,1,0,1220,0
27905,5,5,7,1,0,1,1,0,0,44,65000.0,1,0,0,400,0
27906,0,0,3,1,1,0,0,0,1,44,65000.0,1,0,0,400,0
27907,5,5,5,1,1,1,1,0,0,44,65000.0,1,0,0,400,0
27908,10,10,5,1,1,1,1,0,0,53,57000.0,0,1,0,1667,0
27909,5,20,10,0,0,1,0,1,0,53,57000.0,0,1,0,1667,0
27910,2,10,7,1,0,1,0,1,0,53,57000.0,0,1,0,1667,0
27911,5,5,7,1,0,1,1,0,0,39,52000.0,1,0,0,1376,0
27912,10,10,5,1,1,1,1,0,0,21,35000.0,0,1,0,1554,0
27913,5,5,7,1,0,1,1,0,0,21,35000.0,0,1,0,1554,0
27914,2,10,7,1,0,1,0,1,0,21,35000.0,0,1,0,1554,0
27915,10,10,7,1,1,0,1,0,0,47,43000.0,0,1,0,1403,0
27916,5,20,10,0,0,1,0,1,0,47,43000.0,0,1,0,1403,0
27917,3,7,7,1,1,1,0,1,0,47,43000.0,0,1,0,1403,1
27918,2,10,10,1,1,1,0,1,0,47,43000.0,0,1,0,1403,0
27919,2,10,7,1,0,1,0,1,0,47,43000.0,0,1,0,1403,0
27920,10,10,5,1,1,1,1,0,0,31,32000.0,1,0,0,1606,0
27921,5,20,10,0,0,1,0,1,0,31,32000.0,1,0,0,1606,0
27922,10,10,7,1,1,0,1,0,0,87,48000.0,0,1,0,847,0
27923,10,10,5,1,1,1,1,0,0,87,48000.0,0,1,0,847,0
27924,0,0,4,1,0,1,0,0,1,87,48000.0,0,1,0,847,0
27925,0,0,4,1,0,1,0,0,1,79,61000.0,1,0,0,1716,0
27926,5,5,7,1,0,1,1,0,0,79,61000.0,1,0,0,1716,0
27927,3,7,7,1,1,1,0,1,0,79,61000.0,1,0,0,1716,1
27928,10,10,7,1,1,0,1,0,0,75,43000.0,0,1,0,135,0
27929,0,0,4,1,0,1,0,0,1,75,43000.0,0,1,0,135,0
27930,5,5,7,1,0,1,1,0,0,75,43000.0,0,1,0,135,0
27931,3,7,7,1,1,1,0,1,0,75,43000.0,0,1,0,135,1
27932,2,10,7,1,0,1,0,1,0,75,43000.0,0,1,0,135,0
27933,5,5,7,1,0,1,1,0,0,64,93000.0,1,0,0,1568,0
27934,5,5,5,1,1,1,1,0,0,64,93000.0,1,0,0,1568,1
27935,5,5,7,1,0,1,1,0,0,49,83000.0,0,1,0,1343,0
27936,0,0,3,1,1,0,0,0,1,49,83000.0,0,1,0,1343,0
27937,10,10,5,1,1,1,1,0,0,42,46000.0,1,0,0,911,0
27938,5,5,5,1,1,1,1,0,0,42,46000.0,1,0,0,911,0
27939,10,10,5,1,1,1,1,0,0,18,55000.0,0,1,0,1717,1
27940,2,10,10,1,1,1,0,1,0,18,55000.0,0,1,0,1717,0
27941,5,5,5,1,1,1,1,0,0,18,55000.0,0,1,0,1717,0
27942,2,10,7,1,0,1,0,1,0,18,55000.0,0,1,0,1717,0
27943,10,10,5,1,1,1,1,0,0,62,57000.0,0,1,0,1693,1
27944,0,0,4,1,0,1,0,0,1,62,57000.0,0,1,0,1693,0
27945,5,20,10,0,0,1,0,1,0,62,57000.0,0,1,0,1693,0
27946,5,5,5,1,1,1,1,0,0,62,57000.0,0,1,0,1693,0
27947,2,10,7,1,0,1,0,1,0,62,57000.0,0,1,0,1693,0
27948,5,5,7,1,0,1,1,0,0,68,44000.0,1,0,0,758,0
27949,5,5,5,1,1,1,1,0,0,67,86000.0,1,0,0,1615,0
27950,0,0,4,1,0,1,0,0,1,75,58000.0,0,1,0,1592,0
27951,2,10,10,1,1,1,0,1,0,75,58000.0,0,1,0,1592,1
27952,0,0,3,1,1,0,0,0,1,75,58000.0,0,1,0,1592,0
27953,2,10,7,1,0,1,0,1,0,75,58000.0,0,1,0,1592,0
27954,10,10,7,1,1,0,1,0,0,49,68000.0,0,1,0,1757,0
27955,10,10,5,1,1,1,1,0,0,49,68000.0,0,1,0,1757,1
27956,0,0,4,1,0,1,0,0,1,31,52000.0,0,1,0,1634,0
27957,2,10,7,1,0,1,0,1,0,31,52000.0,0,1,0,1634,0
27958,0,0,4,1,0,1,0,0,1,53,75000.0,0,1,0,1783,0
27959,3,7,7,1,1,1,0,1,0,53,75000.0,0,1,0,1783,0
27960,5,5,5,1,1,1,1,0,0,53,75000.0,0,1,0,1783,0
27961,10,10,7,1,1,0,1,0,0,75,80000.0,1,0,0,1370,0
27962,10,10,5,1,1,1,1,0,0,75,80000.0,1,0,0,1370,0
27963,3,7,7,1,1,1,0,1,0,75,80000.0,1,0,0,1370,1
27964,2,10,10,1,1,1,0,1,0,75,80000.0,1,0,0,1370,0
27965,2,10,7,1,0,1,0,1,0,75,80000.0,1,0,0,1370,0
27966,10,10,7,1,1,0,1,0,0,64,103000.0,1,0,0,1076,1
27967,10,10,7,1,1,0,1,0,0,25,50000.0,0,1,0,1034,0
27968,0,0,4,1,0,1,0,0,1,25,50000.0,0,1,0,1034,1
27969,5,20,10,0,0,1,0,1,0,25,50000.0,0,1,0,1034,0
27970,2,10,7,1,0,1,0,1,0,25,50000.0,0,1,0,1034,0
27971,5,5,7,1,0,1,1,0,0,86,84000.0,1,0,0,646,0
27972,5,20,10,0,0,1,0,1,0,86,84000.0,1,0,0,646,0
27973,3,7,7,1,1,1,0,1,0,86,84000.0,1,0,0,646,0
27974,2,10,10,1,1,1,0,1,0,86,84000.0,1,0,0,646,0
27975,10,10,7,1,1,0,1,0,0,57,70000.0,1,0,0,660,0
27976,10,10,5,1,1,1,1,0,0,57,70000.0,1,0,0,660,0
27977,2,10,10,1,1,1,0,1,0,57,70000.0,1,0,0,660,0
27978,10,10,7,1,1,0,1,0,0,32,30000.0,0,1,0,754,1
27979,10,10,5,1,1,1,1,0,0,32,30000.0,0,1,0,754,0
27980,5,20,10,0,0,1,0,1,0,32,30000.0,0,1,0,754,0
27981,2,10,7,1,0,1,0,1,0,32,30000.0,0,1,0,754,0
27982,10,10,7,1,1,0,1,0,0,64,57000.0,0,1,0,1504,0
27983,10,10,5,1,1,1,1,0,0,64,57000.0,0,1,0,1504,0
27984,0,0,4,1,0,1,0,0,1,64,57000.0,0,1,0,1504,0
27985,0,0,3,1,1,0,0,0,1,64,57000.0,0,1,0,1504,1
27986,10,10,5,1,1,1,1,0,0,64,57000.0,0,1,0,1643,0
27987,0,0,4,1,0,1,0,0,1,64,57000.0,0,1,0,1643,1
